,movieId,rating,count,imdbId,tmdbId,title,cover url,full-size cover url
164,158783.0,4.082,1200.0,4016934.0,290098.0,The Handmaiden,"https://m.media-amazon.com/images/M/MV5BNDJhYTk2MTctZmVmOS00OTViLTgxNjQtMzQxOTRiMDdmNGRjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR1,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNDJhYTk2MTctZmVmOS00OTViLTgxNjQtMzQxOTRiMDdmNGRjXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
165,107412.0,4.082,285.0,60584.0,20878.0,"Kidnapping, Caucasian Style","https://m.media-amazon.com/images/M/MV5BYmVkMjI3YTktYWZiYi00Njg5LWFjNTMtOWM5ZGNiYWM2MzhmXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BYmVkMjI3YTktYWZiYi00Njg5LWFjNTMtOWM5ZGNiYWM2MzhmXkEyXkFqcGdeQXVyNDM1ODc2NzE@.jpg
166,26699.0,4.082,182.0,100234.0,30017.0,Close-Up,"https://m.media-amazon.com/images/M/MV5BZTEzNGU1ODQtZmEzZS00ODJlLWI3ZWItNmY1MTVjNjk0MzBjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZTEzNGU1ODQtZmEzZS00ODJlLWI3ZWItNmY1MTVjNjk0MzBjXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
167,2066.0,4.081,1208.0,39689.0,678.0,Out of the Past,"https://m.media-amazon.com/images/M/MV5BMDE0MjYxYmMtM2VhMC00MjhiLTg5NjItMDkzZGM5MGVlYjMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMDE0MjYxYmMtM2VhMC00MjhiLTg5NjItMDkzZGM5MGVlYjMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
168,326.0,4.08,1293.0,110081.0,31439.0,To Live,"https://m.media-amazon.com/images/M/MV5BOGU0OGY2NWItNDA0MC00NmRjLWI4YWQtMTUyNWJmM2RmYjA4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SY150_CR2,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BOGU0OGY2NWItNDA0MC00NmRjLWI4YWQtMTUyNWJmM2RmYjA4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
169,27773.0,4.08,11987.0,364569.0,670.0,Oldboy,"https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@.jpg
170,1232.0,4.08,2665.0,79944.0,1398.0,Stalker,"https://m.media-amazon.com/images/M/MV5BMDgwODNmMGItMDcwYi00OWZjLTgyZjAtMGYwMmI4N2Q0NmJmXkEyXkFqcGdeQXVyNzY1MTU0Njk@._V1_SY150_CR2,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMDgwODNmMGItMDcwYi00OWZjLTgyZjAtMGYwMmI4N2Q0NmJmXkEyXkFqcGdeQXVyNzY1MTU0Njk@.jpg
171,140737.0,4.08,305.0,830361.0,134777.0,The Lost Room,"https://m.media-amazon.com/images/M/MV5BOTIzODYzNzMtZTE1ZS00MWRkLThhMTUtYzU4N2M0MDExZTI0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR3,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BOTIzODYzNzMtZTE1ZS00MWRkLThhMTUtYzU4N2M0MDExZTI0XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
172,65188.0,4.079,974.0,1152758.0,15584.0,Dear Zachary: A Letter to a Son About His Father,"https://m.media-amazon.com/images/M/MV5BN2VhZWQzMWEtNjMyNS00ZDM3LThiMjAtZjA4M2YwOTFkNzc4XkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BN2VhZWQzMWEtNjMyNS00ZDM3LThiMjAtZjA4M2YwOTFkNzc4XkEyXkFqcGdeQXVyNTgzMzU5MDI@.jpg
173,138835.0,4.079,114.0,122227.0,49418.0,Treasure Island Part II: Captain Flint's Treasure,"https://m.media-amazon.com/images/M/MV5BZDU4OThmMWUtMDgyYS00ZDMxLWIzNjctNGZkOGQxNjcwNjFhXkEyXkFqcGdeQXVyNjUzMjMzNTY@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZDU4OThmMWUtMDgyYS00ZDMxLWIzNjctNGZkOGQxNjcwNjFhXkEyXkFqcGdeQXVyNjUzMjMzNTY@.jpg
174,47.0,4.079,50596.0,114369.0,807.0,Se7en,"https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
175,96829.0,4.078,3073.0,2106476.0,103663.0,The Hunt,"https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_SY150_CR2,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@.jpg
176,1939.0,4.077,1857.0,36868.0,887.0,The Best Years of Our Lives,"https://m.media-amazon.com/images/M/MV5BY2RmNTRjYzctODI4Ni00MzQyLWEyNTAtNjU0N2JkMTNhNjJkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BY2RmNTRjYzctODI4Ni00MzQyLWEyNTAtNjU0N2JkMTNhNjJkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
177,5008.0,4.076,2045.0,51201.0,37257.0,Witness for the Prosecution,"https://m.media-amazon.com/images/M/MV5BNDQwODU5OWYtNDcyNi00MDQ1LThiOGMtZDkwNWJiM2Y3MDg0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNDQwODU5OWYtNDcyNi00MDQ1LThiOGMtZDkwNWJiM2Y3MDg0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
178,142488.0,4.076,5390.0,1895587.0,314365.0,Spotlight,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@.jpg
179,3677.0,4.075,1762.0,103767.0,14002.0,Baraka,"https://m.media-amazon.com/images/M/MV5BNWZiYjE2Y2UtMmQ2My00ZDBjLTk4ZTUtN2FlMzc4OWFiMzdjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNWZiYjE2Y2UtMmQ2My00ZDBjLTk4ZTUtN2FlMzc4OWFiMzdjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
180,1704.0,4.075,38947.0,119217.0,489.0,Good Will Hunting,"https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
181,102666.0,4.075,553.0,70233.0,20803.0,Ivan Vasilyevich Changes His Profession,"https://m.media-amazon.com/images/M/MV5BYWU1NGI4ZWQtYjZiMC00NjU2LWJhNDEtMmY3NzY1ZmNiMGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjMxMjkwMjI@._V1_SY150_CR3,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BYWU1NGI4ZWQtYjZiMC00NjU2LWJhNDEtMmY3NzY1ZmNiMGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjMxMjkwMjI@.jpg
182,114635.0,4.074,168.0,3521134.0,267480.0,The Look of Silence,"https://m.media-amazon.com/images/M/MV5BOTMwMjI4MjQ3MF5BMl5BanBnXkFtZTgwMjkwOTM2NTE@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BOTMwMjI4MjQ3MF5BMl5BanBnXkFtZTgwMjkwOTM2NTE@.jpg
183,6643.0,4.073,958.0,46438.0,18148.0,Tokyo Story,"https://m.media-amazon.com/images/M/MV5BYWQ4ZTRiODktNjAzZC00Nzg1LTk1YWQtNDFmNDI0NmZiNGIwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR1,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BYWQ4ZTRiODktNjAzZC00Nzg1LTk1YWQtNDFmNDI0NmZiNGIwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
184,306.0,4.073,7058.0,111495.0,110.0,Three Colors: Red,"https://m.media-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
185,3468.0,4.073,4279.0,54997.0,990.0,The Hustler,"https://m.media-amazon.com/images/M/MV5BNTAwNGNlYWEtNDJlOC00NTE5LWJjNmQtMjExZDU2NDUyZTFlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNTAwNGNlYWEtNDJlOC00NTE5LWJjNmQtMjExZDU2NDUyZTFlXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
186,3819.0,4.072,1743.0,92048.0,11830.0,Tampopo,"https://m.media-amazon.com/images/M/MV5BOTE5ZWY2MGEtYjA5ZS00YjdkLTk1MmMtNGFhMDRlNTkzNTRiXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SY150_CR2,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BOTE5ZWY2MGEtYjA5ZS00YjdkLTk1MmMtNGFhMDRlNTkzNTRiXkEyXkFqcGdeQXVyMTIyNzY1NzM@.jpg
187,1299.0,4.071,6803.0,87553.0,625.0,The Killing Fields,"https://m.media-amazon.com/images/M/MV5BZTMxYjBjOTktYWY5OC00NmYwLWE2NTctYzlkMTFkODYxMzRkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZTMxYjBjOTktYWY5OC00NmYwLWE2NTctYzlkMTFkODYxMzRkXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
188,2357.0,4.07,2258.0,140888.0,666.0,Central Station,"https://m.media-amazon.com/images/M/MV5BODViZjI2MDAtNGMyNS00MWNkLTg1MTgtODYxZWY1NTk2NDlkXkEyXkFqcGdeQXVyMTUwNjg3NTUw._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BODViZjI2MDAtNGMyNS00MWNkLTg1MTgtODYxZWY1NTk2NDlkXkEyXkFqcGdeQXVyMTUwNjg3NTUw.jpg
189,928.0,4.07,4905.0,32976.0,223.0,Rebecca,"https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SY150_CR1,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
190,1225.0,4.07,21085.0,86879.0,279.0,Amadeus,"https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
191,160289.0,4.07,436.0,5275892.0,377462.0,O.J.: Made in America,"https://m.media-amazon.com/images/M/MV5BNGNmYmY3OTktMWM1Ni00NTU1LTk0ZjctMDcwYjViMjY0MTIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNGNmYmY3OTktMWM1Ni00NTU1LTk0ZjctMDcwYjViMjY0MTIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
192,93040.0,4.069,415.0,98769.0,26397.0,The Civil War,"https://m.media-amazon.com/images/M/MV5BZjE1ODNkYzctNjM0Ni00MmM3LTkyMjctZGRhYzA3YzhjMTFlXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZjE1ODNkYzctNjM0Ni00MmM3LTkyMjctZGRhYzA3YzhjMTFlXkEyXkFqcGdeQXVyNjAwNDUxODI@.jpg
193,5952.0,4.068,51138.0,167261.0,121.0,The Lord of the Rings: The Two Towers,"https://m.media-amazon.com/images/M/MV5BZGMxZTdjZmYtMmE2Ni00ZTdkLWI5NTgtNjlmMjBiNzU2MmI5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZGMxZTdjZmYtMmE2Ni00ZTdkLWI5NTgtNjlmMjBiNzU2MmI5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
194,2330.0,4.068,768.0,116481.0,18603.0,Hands on a Hardbody: The Documentary,"https://m.media-amazon.com/images/M/MV5BMTQxOTYxODYyN15BMl5BanBnXkFtZTcwMDI3MDg4OQ@@._V1_SY150_CR4,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMTQxOTYxODYyN15BMl5BanBnXkFtZTcwMDI3MDg4OQ@@.jpg
195,6350.0,4.068,5448.0,92067.0,10515.0,Castle in the Sky,"https://m.media-amazon.com/images/M/MV5BNDFhZmY2NTgtMzljYy00MTlhLTgyMjItNTEwZWJkYThhYzkyXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNDFhZmY2NTgtMzljYy00MTlhLTgyMjItNTEwZWJkYThhYzkyXkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg
196,678.0,4.067,2479.0,108181.0,27768.0,Some Folks Call It a Sling Blade,"https://m.media-amazon.com/images/M/MV5BMTMxNzU2MDY5N15BMl5BanBnXkFtZTcwODU1MTUxMQ@@._V1_SY150_CR3,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMTMxNzU2MDY5N15BMl5BanBnXkFtZTcwODU1MTUxMQ@@.jpg
197,1219.0,4.067,22146.0,54215.0,539.0,Psycho,"https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
198,969.0,4.066,10279.0,43265.0,488.0,The African Queen,"https://m.media-amazon.com/images/M/MV5BYzM3YjE2NGMtODY3Zi00NTY0LWE4Y2EtMTE5YzNmM2U1NTg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BYzM3YjE2NGMtODY3Zi00NTY0LWE4Y2EtMTE5YzNmM2U1NTg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
199,26150.0,4.066,935.0,60107.0,895.0,Andrei Rublev,"https://m.media-amazon.com/images/M/MV5BNjM2MjMwNzUzN15BMl5BanBnXkFtZTgwMjEzMzE5MTE@._V1_SY150_CR4,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNjM2MjMwNzUzN15BMl5BanBnXkFtZTgwMjEzMzE5MTE@.jpg
200,7361.0,4.066,33225.0,338013.0,38.0,Eternal Sunshine of the Spotless Mind,"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@.jpg
201,1132.0,4.065,2879.0,91480.0,4481.0,Manon of the Spring,"https://m.media-amazon.com/images/M/MV5BNzA0OTJjMDItNmEwMC00ZDEzLWEwNmMtMmE2M2Q5YWIwOGE4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNzA0OTJjMDItNmEwMC00ZDEzLWEwNmMtMmE2M2Q5YWIwOGE4XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
202,4011.0,4.063,25101.0,208092.0,107.0,Snatch,"https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR1,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
203,1617.0,4.063,27749.0,119488.0,2118.0,L.A. Confidential,"https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
204,171749.0,4.062,192.0,877057.0,419787.0,Death Note,"https://m.media-amazon.com/images/M/MV5BNjRiNmNjMmMtN2U2Yi00ODgxLTk3OTMtMmI1MTI1NjYyZTEzXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNjRiNmNjMmMtN2U2Yi00ODgxLTk3OTMtMmI1MTI1NjYyZTEzXkEyXkFqcGdeQXVyNjAwNDUxODI@.jpg
205,1361.0,4.062,1627.0,117293.0,17204.0,Paradise Lost: The Child Murders at Robin Hood Hills,"https://m.media-amazon.com/images/M/MV5BN2EzNWNlZGYtMjQ1YS00YTI4LThkYTctNjRjYzI1NDdmNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BN2EzNWNlZGYtMjQ1YS00YTI4LThkYTctNjRjYzI1NDdmNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
206,942.0,4.061,2782.0,37008.0,1939.0,Laura,"https://m.media-amazon.com/images/M/MV5BNjYwY2VmOGEtZTM1Mi00YmZhLWFkY2QtNmNlYzA0NmE5MTNlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNjYwY2VmOGEtZTM1Mi00YmZhLWFkY2QtNmNlYzA0NmE5MTNlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@.jpg
207,3077.0,4.06,1086.0,164312.0,20565.0,42 Up,"https://m.media-amazon.com/images/M/MV5BZDc2Njc5Y2EtYTA3MS00ZDliLTk2NDMtOGYzMDk0OWExMzAyXkEyXkFqcGdeQXVyNjg1NzcwODE@._V1_SY150_CR10,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZDc2Njc5Y2EtYTA3MS00ZDliLTk2NDMtOGYzMDk0OWExMzAyXkEyXkFqcGdeQXVyNjg1NzcwODE@.jpg
208,910.0,4.06,11549.0,53291.0,239.0,Some Like It Hot,"https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
209,3469.0,4.06,1914.0,53946.0,1908.0,Inherit the Wind,"https://m.media-amazon.com/images/M/MV5BZjcwZjhlZmEtNjg3ZC00OTEwLWFjY2MtMDg2OTQwZWJmMGM3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SY150_CR1,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZjcwZjhlZmEtNjg3ZC00OTEwLWFjY2MtMDg2OTQwZWJmMGM3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
210,2937.0,4.059,850.0,35169.0,32255.0,The Palm Beach Story,"https://m.media-amazon.com/images/M/MV5BMjU3MTlmNmUtZmMxZS00YTNmLTlkZWQtOTBhYjNkYjkyMWUxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BMjU3MTlmNmUtZmMxZS00YTNmLTlkZWQtOTBhYjNkYjkyMWUxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
211,2208.0,4.057,2263.0,30341.0,940.0,The Lady Vanishes,"https://m.media-amazon.com/images/M/MV5BNjk3YzFjYTktOGY0ZS00Y2EwLTk2NTctYTI1Nzc2OWNiN2I4XkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNjk3YzFjYTktOGY0ZS00Y2EwLTk2NTctYTI1Nzc2OWNiN2I4XkEyXkFqcGdeQXVyNzM0MTUwNTY@.jpg
212,134252.0,4.057,114.0,80037.0,27937.0,The Very Same Munchhausen,"https://m.media-amazon.com/images/M/MV5BZjY3ZTEzZjEtODNjMi00MTA4LThhNzAtMGE0YjU5NjAyMDc1XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SY150_CR7,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZjY3ZTEzZjEtODNjMi00MTA4LThhNzAtMGE0YjU5NjAyMDc1XkEyXkFqcGdeQXVyNjg3MTIwODI@.jpg
213,1214.0,4.056,36357.0,78748.0,348.0,Alien,"https://m.media-amazon.com/images/M/MV5BOGQzZTBjMjQtOTVmMS00NGE5LWEyYmMtOGQ1ZGZjNmRkYjFhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BOGQzZTBjMjQtOTVmMS00NGE5LWEyYmMtOGQ1ZGZjNmRkYjFhXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
214,111130.0,4.055,109.0,78106.0,53223.0,Powers of Ten,"https://m.media-amazon.com/images/M/MV5BNTg4NWFmOWItYTdiYi00NjVmLWFmZjgtNzNkOTRmYjlhOGJhXkEyXkFqcGdeQXVyMDY3OTcyOQ@@._V1_SY150_CR49,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNTg4NWFmOWItYTdiYi00NjVmLWFmZjgtNzNkOTRmYjlhOGJhXkEyXkFqcGdeQXVyMDY3OTcyOQ@@.jpg
215,167832.0,4.055,504.0,4857264.0,411088.0,The Invisible Guest,"https://m.media-amazon.com/images/M/MV5BOTEwYTkzMTMtODEzNC00YWM2LTgxNDMtZWNkNTQzNDVjMWQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDY4NTQ1MA@@._V1_SY150_CR2,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BOTEwYTkzMTMtODEzNC00YWM2LTgxNDMtZWNkNTQzNDVjMWQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDY4NTQ1MA@@.jpg
216,7766.0,4.054,1296.0,50613.0,3777.0,Throne of Blood,"https://m.media-amazon.com/images/M/MV5BNGYxZjA2M2ItYTRmNS00NzRmLWJkYzgtYTdiNGFlZDI5ZjNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SY150_CR1,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BNGYxZjA2M2ItYTRmNS00NzRmLWJkYzgtYTdiNGFlZDI5ZjNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@.jpg
217,1228.0,4.053,10712.0,81398.0,1578.0,Raging Bull,"https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SY150_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg
218,800.0,4.053,6537.0,116905.0,26748.0,Lone Star,"https://m.media-amazon.com/images/M/MV5BN2ViYzQ3YTAtZmQ5OS00ZWNkLWFkZWQtYTJiNTI1OWVlMzc0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BN2ViYzQ3YTAtZmQ5OS00ZWNkLWFkZWQtYTJiNTI1OWVlMzc0XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
219,3090.0,4.053,1055.0,93509.0,24276.0,Matewan,"https://m.media-amazon.com/images/M/MV5BZmFlYzMxMTItODgyYy00ZjM2LTkzZGEtOGZmMTc0YzlmY2FlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",https://m.media-amazon.com/images/M/MV5BZmFlYzMxMTItODgyYy00ZjM2LTkzZGEtOGZmMTc0YzlmY2FlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
